ean,desc_sku,store,status,price_brl,found_name,message
7891024024003,ÍNTIMO PROTEX DELICATE CARE 200ml SINGLE,Drogarias Pacheco,Success,21.59,Sabonete Íntimo Líquido Protex Cuidado Íntimo Delicate Care 200ml,
7891024024003,ÍNTIMO PROTEX DELICATE CARE 200ml SINGLE,Pague Menos,Success,18.99,Sabonete Líquido Íntimo Protex Cuidado Íntimo Delicate Care 200ml Promo,
7891024024003,ÍNTIMO PROTEX DELICATE CARE 200ml SINGLE,Drogal,Success,12.99,Sabonete Líquido Íntimo Protex Cuidado Delicate Care Preço Especial 200ml,
7891024024003,ÍNTIMO PROTEX DELICATE CARE 200ml SINGLE,Farmácias São João,Not Found,,,"Product found, but no price available."
7891024024003,ÍNTIMO PROTEX DELICATE CARE 200ml SINGLE,Drogaria Venancio,Success,18.99,Sabonete Líquido Corporal Protex Cuidado Íntimo Delicate Care 200ml,
7891024024003,ÍNTIMO PROTEX DELICATE CARE 200ml SINGLE,Drogaria Catarinense,Not Found,,,"Product found, but no price available."
7891024024003,ÍNTIMO PROTEX DELICATE CARE 200ml SINGLE,Farmácia Indiana,Success,21.99,Sabonete Íntimo Delicate Care Protex 200ml,
7891024026434,ESCOVA DENTAL COLGATE CLASSIC S/ VERSAO 3UND TRIPACK,Drogaria São Paulo,Success,11.54,Escova de Dente Colgate Classic Clean 3 Unidades,
7891024026434,ESCOVA DENTAL COLGATE CLASSIC S/ VERSAO 3UND TRIPACK,Drogarias Pacheco,Success,10.99,Escova de Dente Colgate Classic Clean 3 Unidades,
7891024026434,ESCOVA DENTAL COLGATE CLASSIC S/ VERSAO 3UND TRIPACK,Pague Menos,Success,10.99,Escova Dental Colgate Classic Clean Cerdas Macia Cores Sortidas 3 Unidades,
7891024013540,ESCOVA DENTAL COLGATE WHITENING S/ VERSAO 2UND BIPACK,Droga Raia,Success,20.49,Escova de Dente Colgate Whitening Macia Cabeça Compacta com 2 Unidades,
7891024026434,ESCOVA DENTAL COLGATE CLASSIC S/ VERSAO 3UND TRIPACK,Drogal,Success,12.09,Escova Dental Colgate Classic Clean 3 Unidades,
7891024026434,ESCOVA DENTAL COLGATE CLASSIC S/ VERSAO 3UND TRIPACK,Farmácias São João,Success,16.99,Escova Dental Colgate Classic Clean 3 Unidades,
7509546702988,ESCOVA DENTAL COLGATE ORIGINAL MINT 3UND TRIPACK,Droga Raia,Success,23.79,Kit Viagem Colgate Total Prevenção Ativa Enxaguante Bucal Sem Álcool 60ml +  Pasta de Dente 30g + Escova de Dente ,
7891024013540,ESCOVA DENTAL COLGATE WHITENING S/ VERSAO 2UND BIPACK,Drogasil,Success,20.49,Escova de Dente Colgate Whitening Macia Cabeça Compacta com 2 Unidades,
7891024026434,ESCOVA DENTAL COLGATE CLASSIC S/ VERSAO 3UND TRIPACK,Drogaria Catarinense,Success,13.03,Escova Dental Colgate Classic Clean Macia 3 Unidades,
7891024026434,ESCOVA DENTAL COLGATE CLASSIC S/ VERSAO 3UND TRIPACK,Drogaria Venancio,Success,10.99,Escova Dental Colgate Classic Clean 3 Unidades,
7891024026434,ESCOVA DENTAL COLGATE CLASSIC S/ VERSAO 3UND TRIPACK,Farmácia Indiana,Success,10.99,Escova Dental Classic Clean Colgate Cerdas Macias V 3 Unidades,
7891024030820,CREME DENTAL COLGATE LUMINOUS WHITE BRILLIANT 70g SINGLE,Drogaria São Paulo,Success,9.45,Pasta de Dente Colgate Luminous White Brilliant 70g,
7891024030820,CREME DENTAL COLGATE LUMINOUS WHITE BRILLIANT 70g SINGLE,Drogarias Pacheco,Success,9.45,Pasta de Dente Colgate Luminous White Brilliant 70g,
7891024030820,CREME DENTAL COLGATE LUMINOUS WHITE BRILLIANT 70g SINGLE,Pague Menos,Success,10.49,Creme Dental Clareador Colgate Luminous White Brilliant 70g,
7891024021606,ESCOVA DENTAL COLGATE ULTRA SOFT S/ VERSAO 3UND TRIPACK,Drogasil,Success,46.99,Escova de Dente Colgate Ultra Soft Ultra Macia com 3 unidades,
7891024030820,CREME DENTAL COLGATE LUMINOUS WHITE BRILLIANT 70g SINGLE,Drogal,Success,9.09,Creme Dental Clareador Colgate Luminous White Brilliant 70g,
7891024030820,CREME DENTAL COLGATE LUMINOUS WHITE BRILLIANT 70g SINGLE,Drogaria Venancio,Success,9.63,Creme Dental Colgate Luminous White Brilliant 70g,
7891024030820,CREME DENTAL COLGATE LUMINOUS WHITE BRILLIANT 70g SINGLE,Farmácias São João,Success,9.49,Creme Dental Clareador Colgate Luminous White Brilliant 70g,
7891024030820,CREME DENTAL COLGATE LUMINOUS WHITE BRILLIANT 70g SINGLE,Drogaria Catarinense,Success,8.9,Creme Dental Colgate Luminous White Brilliant 70g,
7891024030820,CREME DENTAL COLGATE LUMINOUS WHITE BRILLIANT 70g SINGLE,Farmácia Indiana,Success,10.99,Gel Dental Colgate Luminous White Clareador 70g,
7891024024003,ÍNTIMO PROTEX DELICATE CARE 200ml SINGLE,Drogasil,Success,20.79,Sabonete Íntimo Líquido Protex Cuidado Íntimo Delicate Care 200ml,
7891024033425,ENXAGUANTE COLGATE GARD SEM ALCOOL 250ml SINGLE,Drogaria São Paulo,Success,26.94,Enxaguante Bucal Colgate PerioGard Extra Mint Sem Álcool 250ml,
7891024033425,ENXAGUANTE COLGATE GARD SEM ALCOOL 250ml SINGLE,Drogarias Pacheco,Success,26.94,Enxaguante Bucal Colgate PerioGard Extra Mint Sem Álcool 250ml,
7891024033425,ENXAGUANTE COLGATE GARD SEM ALCOOL 250ml SINGLE,Pague Menos,Success,35.99,Enxaguante Bucal Colgate PerioGard Extra Mint Sem Álcool 250ml,
7891024021606,ESCOVA DENTAL COLGATE ULTRA SOFT S/ VERSAO 3UND TRIPACK,Droga Raia,Success,46.99,Escova de Dente Colgate Ultra Soft Ultra Macia com 3 unidades,
7891024026434,ESCOVA DENTAL COLGATE CLASSIC S/ VERSAO 3UND TRIPACK,Droga Raia,Success,16.9,Escova Dental Colgate Classic Clean Leve 3 Pague 2,
7891024033425,ENXAGUANTE COLGATE GARD SEM ALCOOL 250ml SINGLE,Drogal,Success,31.85,Enxaguante Bucal Colgate PerioGard Sem Álcool Sabor Extra Mint 250ml,
7891024033425,ENXAGUANTE COLGATE GARD SEM ALCOOL 250ml SINGLE,Drogaria Venancio,Success,43.99,Solução Bucal Colgate PerioGard Sem Álcool Extra Mint 250ml,
7891024033425,ENXAGUANTE COLGATE GARD SEM ALCOOL 250ml SINGLE,Farmácias São João,Success,37.99,Enxaguante Bucal Colgate PerioGard Extra Mint Sem Álcool 250ml,
7891024033425,ENXAGUANTE COLGATE GARD SEM ALCOOL 250ml SINGLE,Drogaria Catarinense,Success,31.61,Enxaguante Bucal Colgate Periogard Gengiva Saudável Extra Mint 250ml,
7891024033425,ENXAGUANTE COLGATE GARD SEM ALCOOL 250ml SINGLE,Farmácia Indiana,Success,31.59,Solução Bucal Periogard Extramint Colgate sem álcool Anti-placa 250ml,
7891024035504,SABONETE BARRAS PROTEX AVEIA 85g SIXPACK,Drogaria São Paulo,Success,15.45,Sabonete em Barra Protex Aveia + Prebiótico 6 unidades de 85g,
7891024035504,SABONETE BARRAS PROTEX AVEIA 85g SIXPACK,Drogarias Pacheco,Success,18.59,Sabonete em Barra Protex Aveia + Prebiótico 6 unidades de 85g,
7891024035504,SABONETE BARRAS PROTEX AVEIA 85g SIXPACK,Pague Menos,Success,15.49,Sabonete em Barra Protex Aveia + Prebiótico 85g 6 Unidades,
7891024035504,SABONETE BARRAS PROTEX AVEIA 85g SIXPACK,Drogal,Success,15.49,Sabonete em Barra Protex Aveia 85g Leve 6 Pague Menos,
7891024035504,SABONETE BARRAS PROTEX AVEIA 85g SIXPACK,Farmácias São João,Success,17.99,Kit Sabonete Protex Aveia 85g 6 Unidades,
7891024035504,SABONETE BARRAS PROTEX AVEIA 85g SIXPACK,Drogaria Venancio,Success,16.19,Sabonete Em Barra Protex Aveia 6 Unidades de 85g Cada,
7891024035504,SABONETE BARRAS PROTEX AVEIA 85g SIXPACK,Drogaria Catarinense,Success,19.2,Sabonete Em Barra Protex Aveia 85g 6 Unidades,
7891024035504,SABONETE BARRAS PROTEX AVEIA 85g SIXPACK,Farmácia Indiana,Success,17.69,Sabonete Barra Aveia Protex 6 x 85g,
7891024030820,CREME DENTAL COLGATE LUMINOUS WHITE BRILLIANT 70g SINGLE,Drogasil,Success,10.29,Creme Dental Colgate Luminous White Brilliant 70g,
7891024035511,SABONETE BARRAS PROTEX LIMPEZA PROFUNDA 85g SIXPACK,Drogaria São Paulo,Success,15.45,Sabonete em Barra Protex Limpeza Profunda 85g 6 unidades,
7891024026434,ESCOVA DENTAL COLGATE CLASSIC S/ VERSAO 3UND TRIPACK,Drogasil,Success,16.99,Escova Dental Colgate Classic Clean Leve 3 Pague 2,
7891024035511,SABONETE BARRAS PROTEX LIMPEZA PROFUNDA 85g SIXPACK,Drogarias Pacheco,Success,18.59,Sabonete em Barra Protex Limpeza Profunda 85g 6 unidades,
7891024030820,CREME DENTAL COLGATE LUMINOUS WHITE BRILLIANT 70g SINGLE,Droga Raia,Success,10.69,Creme Dental Colgate Luminous White Brilliant 70g,
7891024035511,SABONETE BARRAS PROTEX LIMPEZA PROFUNDA 85g SIXPACK,Pague Menos,Success,15.49,Kit Sabonete em Barra Protex Limpeza Profunda Original Antibacteriano 85g 6 Unidades,
7891024035511,SABONETE BARRAS PROTEX LIMPEZA PROFUNDA 85g SIXPACK,Drogal,Success,15.49,Sabonete em Barra Protex Limpeza Profunda 85g Leve 6 Pague Menos,
7891024035511,SABONETE BARRAS PROTEX LIMPEZA PROFUNDA 85g SIXPACK,Drogaria Venancio,Success,16.19,Sabonete em Barra Protex Limpeza Profunda 85g Promo 6un c/ Desconto,
7891024035511,SABONETE BARRAS PROTEX LIMPEZA PROFUNDA 85g SIXPACK,Drogaria Catarinense,Success,19.26,Sabonete Em Barra Protex Limpeza Profunda 85g 6 Unidades,
7891024035511,SABONETE BARRAS PROTEX LIMPEZA PROFUNDA 85g SIXPACK,Farmácia Indiana,Success,17.69,Sabonete Protex Limpeza Profunda Antibacteriano Leve 6 Pague 5 85g,
7891024035511,SABONETE BARRAS PROTEX LIMPEZA PROFUNDA 85g SIXPACK,Farmácias São João,Success,17.99,Kit Sabonete Protex Limpeza Profunda 85g 6 Unidades,
7891024035535,SABONETE BARRAS PROTEX MACADAMIA 85g SIXPACK,Drogaria São Paulo,Success,15.45,Kit Sabonete em Barra Protex Macadâmia 85g 6 Unidades,
7891024035504,SABONETE BARRAS PROTEX AVEIA 85g SIXPACK,Droga Raia,Success,17.99,Kit Sabonete em Barra Protex Aveia com 6 unidades de 85g cada,
7891024035535,SABONETE BARRAS PROTEX MACADAMIA 85g SIXPACK,Drogarias Pacheco,Success,18.59,Kit Sabonete em Barra Protex Macadâmia 85g 6 Unidades,
7891024035535,SABONETE BARRAS PROTEX MACADAMIA 85g SIXPACK,Pague Menos,Success,15.49,Kit Sabonete em Barra Protex Macadâmia Antibacteriano 85g 6 Unidades,
7891024035535,SABONETE BARRAS PROTEX MACADAMIA 85g SIXPACK,Drogal,Success,15.49,Sabonete em Barra Protex Nutri Protect Glicerina + Macadâmia 85g Leve 6 Pague Menos,
7891024035504,SABONETE BARRAS PROTEX AVEIA 85g SIXPACK,Drogasil,Success,17.99,Kit Sabonete em Barra Protex Aveia com 6 unidades de 85g cada,
7891024035535,SABONETE BARRAS PROTEX MACADAMIA 85g SIXPACK,Farmácias São João,Success,17.99,Sabonete em Barra Protex Nutri Protect Macadâmia + Glicerina 6 Unidades 85g Cada,
7891024035535,SABONETE BARRAS PROTEX MACADAMIA 85g SIXPACK,Drogaria Catarinense,Success,19.25,Sabonete Em Barra Protex Nutri Protect Macadâmia 85g 6 Unidades,
7891024035535,SABONETE BARRAS PROTEX MACADAMIA 85g SIXPACK,Drogaria Venancio,Success,16.19,Sabonete em Barra Protex Macadâmia 85g Promo 6un c/ Desconto,
7891024024003,ÍNTIMO PROTEX DELICATE CARE 200ml SINGLE,Droga Raia,Success,20.79,Sabonete Íntimo Líquido Protex Cuidado Íntimo Delicate Care 200ml,
7891024035535,SABONETE BARRAS PROTEX MACADAMIA 85g SIXPACK,Farmácia Indiana,Success,17.69,Sabonete Protex Nutri Protect Hidratante Macadâmia 85g Leve 6 Pague 5,
7891024035559,SABONETE BARRAS PROTEX BALANCE SAUDAVEL 85g SIXPACK,Drogaria São Paulo,Success,15.45,Sabonete em Barra Protex Balance Saudável 85g 6 unidades,
7891024035559,SABONETE BARRAS PROTEX BALANCE SAUDAVEL 85g SIXPACK,Drogarias Pacheco,Success,18.59,Sabonete em Barra Protex Balance Saudável 85g 6 unidades,
7891024035559,SABONETE BARRAS PROTEX BALANCE SAUDAVEL 85g SIXPACK,Pague Menos,Success,15.49,Kit Sabonete em Barra Protex Balance Saudável Antibacteriano 85g 6 Unidades,
7891024035559,SABONETE BARRAS PROTEX BALANCE SAUDAVEL 85g SIXPACK,Farmácias São João,Success,17.99,Kit Sabonete Protex Balance Saudável 85g 6 Unidades,
7891024035559,SABONETE BARRAS PROTEX BALANCE SAUDAVEL 85g SIXPACK,Drogal,Success,15.49,Sabonete em Barra Protex Balance Saudável 85g Leve 6 Pague Menos,
7891024035559,SABONETE BARRAS PROTEX BALANCE SAUDAVEL 85g SIXPACK,Drogaria Catarinense,Not Found,,,"Product found, but no price available."
7891024035559,SABONETE BARRAS PROTEX BALANCE SAUDAVEL 85g SIXPACK,Drogaria Venancio,Success,16.19,Sabonete Em Barra Protex Balance Saudável 6 Unidades de 85g Cada,
7891024035559,SABONETE BARRAS PROTEX BALANCE SAUDAVEL 85g SIXPACK,Farmácia Indiana,Success,17.69,Sabonete Protex Balance Saudável Antibacteriano Leve 6 Pague 5 85g,
7891024035511,SABONETE BARRAS PROTEX LIMPEZA PROFUNDA 85g SIXPACK,Droga Raia,Success,17.99,Kit Sabonete em Barra Protex Limpeza Profunda 6 unidades 85g cada,
7891024037973,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 180g SINGLE,Drogaria São Paulo,Success,9.4,Pasta de Dente Colgate Tripla Ação Menta Original 180g,
7891024035535,SABONETE BARRAS PROTEX MACADAMIA 85g SIXPACK,Drogasil,Success,17.99,Kit Sabonete em Barra Protex Nutri Protect Macadâmia 6 unidades 85g cada Promo Leve Mais Pague Menos,
7891024037973,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 180g SINGLE,Drogarias Pacheco,Success,8.81,Pasta de Dente Colgate Tripla Ação Menta Original 180g,
7891024037973,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 180g SINGLE,Pague Menos,Success,9.49,Creme Dental Colgate Tripla Ação Sabor Menta Original 180g Leve 180g Pague 140g,
7891024037973,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 180g SINGLE,Drogal,Success,9.79,Creme Dental Colgate Tripla Ação Sabor Menta Original Preço Especial 180g,
7891024037973,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 180g SINGLE,Farmácias São João,Success,12.99,Creme Dental Colgate Tripla Ação 140g,
7891024037973,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 180g SINGLE,Drogaria Catarinense,Success,10.31,Creme Dental Colgate Tripla Ação Menta Original 180g,
7891024037973,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 180g SINGLE,Drogaria Venancio,Success,8.99,Creme Dental Colgate Tripla Ação 180g,
7891024037973,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 180g SINGLE,Farmácia Indiana,Success,10.09,Creme Dental Colgate Tripla Ação Menta 180g,
7891024033425,ENXAGUANTE COLGATE GARD SEM ALCOOL 250ml SINGLE,Droga Raia,Not Found,,,"Product found, but no price available."
7891024042984,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO ORIGINAL 90g TRIPACK,Drogaria São Paulo,Success,26.45,Kit Pasta De Dente Colgate Sensitive Pro Alívio Imediato Original 3 unidades de 90g,
7891024042984,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO ORIGINAL 90g TRIPACK,Drogarias Pacheco,Success,26.45,Kit Pasta De Dente Colgate Sensitive Pro Alívio Imediato Original 3 unidades de 90g,
7891024042984,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO ORIGINAL 90g TRIPACK,Pague Menos,Success,26.99,Kit Creme Dental Colgate Sensitive Pro Alívio Imediato Original 90g 3 Unidades,
7891024042984,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO ORIGINAL 90g TRIPACK,Farmácias São João,Not Found,,,"Product found, but no price available."
7891024035535,SABONETE BARRAS PROTEX MACADAMIA 85g SIXPACK,Droga Raia,Success,17.99,Kit Sabonete em Barra Protex Nutri Protect Macadâmia 6 unidades 85g cada Promo Leve Mais Pague Menos,
7891024035511,SABONETE BARRAS PROTEX LIMPEZA PROFUNDA 85g SIXPACK,Drogasil,Success,17.99,Kit Sabonete em Barra Protex Limpeza Profunda 6 unidades 85g cada,
7891024042984,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO ORIGINAL 90g TRIPACK,Drogal,Success,27.89,Kit Creme Dental Para Sensibilidade Colgate Sensitive Pro Alívio Imediato Original 3 Unidades 90g Cada,
7891024035559,SABONETE BARRAS PROTEX BALANCE SAUDAVEL 85g SIXPACK,Drogasil,Success,17.99,Kit Sabonete em Barra Protex Balance Saudável com 6 unidades de 85g cada,
7891024042984,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO ORIGINAL 90g TRIPACK,Drogaria Catarinense,Success,37.5,Creme Dental Colgate Sensitive Pro Alivio Imediato Original 90g 3  Unidades,
7891024042984,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO ORIGINAL 90g TRIPACK,Drogaria Venancio,Success,27.49,Creme Dental Colgate Sensitive Pro Alívio imediato 90g 3 unidades,
7891024042984,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO ORIGINAL 90g TRIPACK,Farmácia Indiana,Success,32.39,Creme Dental Sensitive Pro Alívio Colgate 3 x 90g,
7891024114674,SABONETE LÍQUIDO PROTEX LIMPEZA PROFUNDA 250g SINGLE,Drogaria São Paulo,Success,17.99,Sabonete Protex Limpeza Profunda Líquido 250ml,
7891024114674,SABONETE LÍQUIDO PROTEX LIMPEZA PROFUNDA 250g SINGLE,Drogarias Pacheco,Success,14.59,Sabonete Protex Limpeza Profunda Líquido 250ml,
7891024037973,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 180g SINGLE,Droga Raia,Success,9.59,Creme Dental Colgate Tripla Ação Anticárie Menta Original 180g,
7891024114674,SABONETE LÍQUIDO PROTEX LIMPEZA PROFUNDA 250g SINGLE,Farmácias São João,Success,16.99,Sabonete Líquido Protex Limpeza Profunda 250ml,
7891024114674,SABONETE LÍQUIDO PROTEX LIMPEZA PROFUNDA 250g SINGLE,Pague Menos,Success,12.49,Sabonete Líquido Protex Limpeza Profunda Antibacteriano 250ml,
7891024114674,SABONETE LÍQUIDO PROTEX LIMPEZA PROFUNDA 250g SINGLE,Drogal,Success,14.95,Sabonete Líquido Protex Limpeza Profunda Original 250ml,
7891024114674,SABONETE LÍQUIDO PROTEX LIMPEZA PROFUNDA 250g SINGLE,Drogaria Venancio,Success,11.99,Sabonete Líquido Corporal Protex Limpeza Profunda 250ml,
7891024114674,SABONETE LÍQUIDO PROTEX LIMPEZA PROFUNDA 250g SINGLE,Drogaria Catarinense,Success,15.11,Sabonete Líquido Protex Limpeza Profunda 250ml,
7891024114674,SABONETE LÍQUIDO PROTEX LIMPEZA PROFUNDA 250g SINGLE,Farmácia Indiana,Success,15.99,Sabonete Líquido Protex Limpeza Profunda Antibacteriano 250ml,
7891024035559,SABONETE BARRAS PROTEX BALANCE SAUDAVEL 85g SIXPACK,Droga Raia,Success,17.99,Kit Sabonete em Barra Protex Balance Saudável com 6 unidades de 85g cada,
7891024114865,SABONETE LÍQUIDO PROTEX VITAMINA E 250g SINGLE,Drogaria São Paulo,Success,17.99,Sabonete Líquido Antibacteriano para Corpo Protex Nutri Protect Vitamina E 250ml,
7891024114865,SABONETE LÍQUIDO PROTEX VITAMINA E 250g SINGLE,Drogarias Pacheco,Success,14.59,Sabonete Líquido Antibacteriano para Corpo Protex Nutri Protect Vitamina E 250ml,
7891024114865,SABONETE LÍQUIDO PROTEX VITAMINA E 250g SINGLE,Farmácias São João,Success,16.99,Sabonete Líquido Protex Vitamina E 250ml,
7891024114865,SABONETE LÍQUIDO PROTEX VITAMINA E 250g SINGLE,Pague Menos,Success,12.49,Sabonete Líquido Protex Nutri Protect Vitamina E Antibacteriano 250ml,
7891024037973,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 180g SINGLE,Drogasil,Success,9.59,Creme Dental Colgate Tripla Ação Anticárie Menta Original 180g,
7891024114865,SABONETE LÍQUIDO PROTEX VITAMINA E 250g SINGLE,Drogal,Success,14.95,Sabonete Líquido Antibacteriano para Corpo Protex Nutri Protect Vitamina E 250ml,
7891024114865,SABONETE LÍQUIDO PROTEX VITAMINA E 250g SINGLE,Drogaria Venancio,Success,11.99,Sabonete Líquido Corporal Protex Vitamina E 250ml,
7891024042984,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO ORIGINAL 90g TRIPACK,Droga Raia,Success,26.99,Creme Dental Colgate Sensitive Pro Alívio Imediato Original 90g 3 unidades,
7891024114865,SABONETE LÍQUIDO PROTEX VITAMINA E 250g SINGLE,Drogaria Catarinense,Success,13.91,Sabonete Líquido Protex Nutri Protect Vitamina E 250ml,
7891024114865,SABONETE LÍQUIDO PROTEX VITAMINA E 250g SINGLE,Farmácia Indiana,Success,15.99,Sabonete Líquido Protex Vitamina E Refil 250ml,
7891024042984,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO ORIGINAL 90g TRIPACK,Drogasil,Success,26.99,Creme Dental Colgate Sensitive Pro Alívio Imediato Original 90g 3 unidades,
7891024033425,ENXAGUANTE COLGATE GARD SEM ALCOOL 250ml SINGLE,Drogasil,Not Found,,,"Product found, but no price available."
7891024122556,CREME DENTAL COLGATE LUMINOUS WHITE S/ VERSAO 70g FOURPACK,Drogarias Pacheco,Success,28.59,Kit Colgate Luminous White Brilliant Pasta de Dente Mint 70g + Enxaguante Bucal 250ml,
7891024122556,CREME DENTAL COLGATE LUMINOUS WHITE S/ VERSAO 70g FOURPACK,Pague Menos,Success,25.99,Kit Colgate Creme Dental Clareador Luminous White Sabor Brilliant Mint 70g 3 Uni + Enxaguante Bucal Clareador 250ml 1 Uni,
7891024122556,CREME DENTAL COLGATE LUMINOUS WHITE S/ VERSAO 70g FOURPACK,Farmácias São João,Success,36.99,Kit Creme Dental Colgate Luminous White 3 Unidades + Enxaguante Bucal,
7891024114674,SABONETE LÍQUIDO PROTEX LIMPEZA PROFUNDA 250g SINGLE,Drogasil,Success,12.99,Sabonete Líquido Corporal Protex Limpeza Profunda com 250ml,
7891024122556,CREME DENTAL COLGATE LUMINOUS WHITE S/ VERSAO 70g FOURPACK,Drogal,Success,23.99,Kit Creme Dental Clareador Colgate Luminous White Brilliant Mint 3 Unidades 70g + Enxaguante Bucal Clareador Colgate Luminous White 250ml,
7891024122556,CREME DENTAL COLGATE LUMINOUS WHITE S/ VERSAO 70g FOURPACK,Drogaria Venancio,Success,32.11,Creme Dental para Clareamento Colgate Luminous White Brilliant Mint 70g 3 Unidades Grátis 1 Enxaguante Bucal,
7891024122556,CREME DENTAL COLGATE LUMINOUS WHITE S/ VERSAO 70g FOURPACK,Drogaria São Paulo,Success,28.59,Kit Colgate Luminous White Brilliant Pasta de Dente Mint 70g + Enxaguante Bucal 250ml,
7891024122556,CREME DENTAL COLGATE LUMINOUS WHITE S/ VERSAO 70g FOURPACK,Drogaria Catarinense,Success,31.9,Creme Dental Colgate Luminous White 3x70g + Enxaguante Bucal 250ml,
7891024122556,CREME DENTAL COLGATE LUMINOUS WHITE S/ VERSAO 70g FOURPACK,Farmácia Indiana,Success,27.89,Kit Creme Dental Colgate Luminous White Brilliant Mint Clareador 3x70g + Enxaguante 250ml,
7891024132005,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 90g SINGLE,Drogaria São Paulo,Success,6.1,Pasta de Dente Colgate Tripla Ação Menta Original 90g,
7891024132005,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 90g SINGLE,Drogarias Pacheco,Success,5.58,Pasta de Dente Colgate Tripla Ação Menta Original 90g,
7891024132005,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 90g SINGLE,Pague Menos,Success,10.32,Creme Dental Colgate Tripla Ação Menta Máxima Proteção 90g,
7891024132005,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 90g SINGLE,Farmácias São João,Success,7.99,Creme Dental Colgate Tripla Ação Menta Original 90g,
7891024132005,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 90g SINGLE,Drogal,Success,6.39,Creme Dental Colgate Tripla Ação Menta Original 90g,
7891024132005,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 90g SINGLE,Drogaria Venancio,Success,5.69,Creme Dental Colgate Tripla Ação Menta Original 90g,
7891024132005,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 90g SINGLE,Drogaria Catarinense,Success,6.99,Creme Dental Colgate Tripla Ação Menta Original 90g,
7891024132005,CREME DENTAL COLGATE TRIPLA AÇÃO MENTA ORIGINAL 90g SINGLE,Farmácia Indiana,Success,8.99,Creme Dental Tripla Ação Colgate 90g,
7891024132906,CREME DENTAL COLGATE MPA MENTA REFRESCANTE 50g SINGLE,Drogaria São Paulo,Not Found,,,"Product found, but no price available."
7891024114865,SABONETE LÍQUIDO PROTEX VITAMINA E 250g SINGLE,Droga Raia,Success,13.39,Sabonete Líquido Corporal Protex Vitamina E 250ml,
7891024132906,CREME DENTAL COLGATE MPA MENTA REFRESCANTE 50g SINGLE,Drogarias Pacheco,Not Found,,,"Product found, but no price available."
7891024132906,CREME DENTAL COLGATE MPA MENTA REFRESCANTE 50g SINGLE,Pague Menos,Not Found,,,"Product found, but no price available."
7891024132906,CREME DENTAL COLGATE MPA MENTA REFRESCANTE 50g SINGLE,Drogal,Success,3.29,Creme Dental Colgate Máxima Proteção Anticáries 50g,
7891024132906,CREME DENTAL COLGATE MPA MENTA REFRESCANTE 50g SINGLE,Farmácias São João,Success,4.99,Creme Dental Colgate Máxima Proteção Anticáries Menta 50g,
7891024132906,CREME DENTAL COLGATE MPA MENTA REFRESCANTE 50g SINGLE,Drogaria Catarinense,Not Found,,,"Product found, but no price available."
7891024132906,CREME DENTAL COLGATE MPA MENTA REFRESCANTE 50g SINGLE,Drogaria Venancio,Success,3.49,Creme Dental Colgate Máxima Proteção Anticáries 50g,
7891024122556,CREME DENTAL COLGATE LUMINOUS WHITE S/ VERSAO 70g FOURPACK,Drogasil,Success,28.59,Kit Colgate Luminous White Brilliant Creme Dental 70g 3 unidades + Enxaguante Bucal 250ml,
7891024132906,CREME DENTAL COLGATE MPA MENTA REFRESCANTE 50g SINGLE,Farmácia Indiana,Success,3.69,Creme Dental Colgate Máxima Proteção Anticáries 50g,
